YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,1,4,UA,662,N818UA,SFO,MSP,1045,1043,-2,13,1056,226,210,1589,1626,3,1631,1629,-2,0,0,X,0,0,0,0,0
2015,1,1,4,DL,989,N6714Q,DTW,TPA,0830,0901,31,14,0915,170,128,983,1123,5,1120,1128,8,0,0,X,0,0,0,0,0
2015,1,2,5,WN,1517,N271LV,MKE,PHX,0600,0606,6,32,0638,240,209,1460,0907,6,0900,0913,13,0,0,X,0,0,0,0,0
2015,1,1,4,DL,774,N670DN,SAT,ATL,1145,1145,0,11,1156,130,102,874,1438,5,1455,1443,-12,0,0,X,0,0,0,0,0
2015,1,2,5,MQ,3550,N528MQ,LGA,XNA,0630,0628,-2,16,0644,208,193,1147,0857,4,0858,0901,3,0,0,X,0,0,0,0,0
2015,1,1,4,AA,1024,N505AA,DFW,ABQ,1400,1408,8,17,1425,110,91,569,1456,4,1450,1500,10,0,0,X,0,0,0,0,0
2015,1,1,4,MQ,3078,N0EGMQ,ORD,SYR,2145,2142,-3,12,2154,98,71,607,0005,3,0023,0008,-15,0,0,X,0,0,0,0,0
2015,1,2,5,WN,1064,N8321D,PVD,MDW,0600,0556,-4,7,0603,175,155,842,0738,6,0755,0744,-11,0,0,X,0,0,0,0,0
2015,1,1,4,OO,5396,N979SW,ORD,MKE,1615,1611,-4,13,1624,48,17,67,1641,5,1703,1646,-17,0,0,X,0,0,0,0,0
2015,1,1,4,US,2024,N535UW,PHX,DEN,1315,1318,3,18,1336,107,90,602,1506,7,1502,1513,11,0,0,X,0,0,0,0,0
2015,1,1,4,AA,182,N3EBAA,LAX,LAS,1645,1639,-6,16,1655,70,47,236,1742,11,1755,1753,-2,0,0,X,0,0,0,0,0
2015,1,1,4,B6,153,N746JB,JFK,PBI,2000,2016,16,14,2030,181,144,1028,2254,3,2301,2257,-4,0,0,X,0,0,0,0,0
2015,1,2,5,AA,1159,N438AA,DFW,RDU,0715,0732,17,11,0743,150,122,1061,1045,3,1045,1048,3,0,0,X,0,0,0,0,0
2015,1,1,4,DL,2533,N3745B,LAX,BOS,2216,2214,-2,9,2223,316,272,2611,0555,8,0632,0603,-29,0,0,X,0,0,0,0,0
2015,1,1,4,DL,1349,N909DL,DTW,ATL,1545,1702,77,14,1716,130,86,594,1842,4,1755,1846,51,0,0,X,0,0,51,0,0
2015,1,1,4,AA,30,N795AA,LAX,JFK,2330,2326,-4,23,2349,320,270,2475,0719,6,0750,0725,-25,0,0,X,0,0,0,0,0
2015,1,1,4,OO,4789,N812SK,LAS,SEA,1251,1300,9,16,1316,159,122,867,1518,4,1530,1522,-8,0,0,X,0,0,0,0,0
2015,1,1,4,B6,995,N216JB,HPN,MCO,1355,1340,-15,11,1351,173,150,972,1621,3,1648,1624,-24,0,0,X,0,0,0,0,0
2015,1,1,4,HA,279,N475HA,KOA,HNL,1730,1733,3,7,1740,44,31,163,1811,5,1814,1816,2,0,0,X,0,0,0,0,0
2015,1,2,5,EV,2520,N904EV,DFW,CRP,0900,0938,38,13,0951,75,69,354,1100,5,1015,1105,50,0,0,X,12,0,38,0,0
2015,1,2,5,WN,184,N207WN,BWI,BOS,1020,1016,-4,9,1025,80,55,369,1120,7,1140,1127,-13,0,0,X,0,0,0,0,0
2015,1,1,4,US,403,N660AW,SFO,PHL,1100,1057,-3,24,1121,318,293,2521,1914,4,1918,1918,0,0,0,X,0,0,0,0,0
2015,1,1,4,UA,1665,N37437,ORD,LAX,0813,0834,21,22,0856,277,236,1744,1052,14,1050,1106,16,0,0,X,0,0,16,0,0
2015,1,1,4,B6,1482,N318JB,RIC,BOS,0850,0838,-12,11,0849,88,71,474,1000,7,1018,1007,-11,0,0,X,0,0,0,0,0
2015,1,1,4,US,1998,N829AW,CLT,BWI,2220,2216,-4,13,2229,78,56,361,2325,6,2338,2331,-7,0,0,X,0,0,0,0,0
2015,1,1,4,AA,1411,N585AA,LIT,DFW,0600,0555,-5,12,0607,80,56,304,0703,7,0720,0710,-10,0,0,X,0,0,0,0,0
2015,1,2,5,WN,308,N7708E,SNA,SJC,1025,1021,-4,8,1029,75,59,342,1128,3,1140,1131,-9,0,0,X,0,0,0,0,0
2015,1,2,5,WN,1849,N8317M,MCO,MDW,0925,0920,-5,16,0936,170,141,990,1057,5,1115,1102,-13,0,0,X,0,0,0,0,0
2015,1,1,4,DL,1205,N612DL,PHX,ATL,0600,0804,124,16,0820,207,169,1587,1309,5,1127,1314,107,0,0,X,0,0,0,0,107
2015,1,1,4,B6,553,N615JB,JFK,PBI,1310,1306,-4,19,1325,181,143,1028,1548,4,1611,1552,-19,0,0,X,0,0,0,0,0
2015,1,1,4,B6,2084,N621JB,MCO,JFK,0708,0706,-2,19,0725,147,124,944,0929,10,0935,0939,4,0,0,X,0,0,0,0,0
2015,1,1,4,US,853,N827AW,CLT,BUF,1630,1627,-3,18,1645,99,86,546,1811,3,1809,1814,5,0,0,X,0,0,0,0,0
2015,1,1,4,WN,4384,N356SW,LAX,OAK,1655,1736,41,13,1749,75,58,337,1847,6,1810,1853,43,0,0,X,2,0,11,30,0
2015,1,2,5,US,829,N712US,JAX,CLT,0700,0656,-4,12,0708,87,57,328,0805,6,0827,0811,-16,0,0,X,0,0,0,0,0
2015,1,1,4,AA,1096,N3APAA,BOS,JFK,1745,1823,38,14,1837,90,56,187,1933,8,1915,1941,26,0,0,X,0,0,2,24,0
2015,1,1,4,EV,6030,N12201,ORD,CLT,2100,2056,-4,19,2115,115,74,599,2329,12,2355,2341,-14,0,0,X,0,0,0,0,0
2015,1,1,4,B6,471,N646JB,BOS,SJC,1715,1719,4,21,1740,399,381,2689,2101,7,2054,2108,14,0,0,X,0,0,0,0,0
2015,1,1,4,OO,5411,N947SW,HYS,DEN,1357,1347,-10,7,1354,74,50,298,1344,6,1411,1350,-21,0,0,X,0,0,0,0,0
2015,1,2,5,US,1732,N816AW,ORF,CLT,0515,0504,-11,12,0516,76,49,290,0605,7,0631,0612,-19,0,0,X,0,0,0,0,0
2015,1,1,4,DL,1844,N930DL,DFW,DTW,1100,1100,0,31,1131,155,119,986,1430,8,1435,1438,3,0,0,X,0,0,0,0,0
2015,1,2,5,DL,2250,N819DN,TPA,ATL,0730,0725,-5,16,0741,95,67,406,0848,16,0905,0904,-1,0,0,X,0,0,0,0,0
2015,1,1,4,US,410,N765US,PHX,SNA,0845,0842,-3,14,0856,81,57,338,0853,5,0906,0858,-8,0,0,X,0,0,0,0,0
2015,1,2,5,EV,3960,N14173,OKC,DEN,0930,0957,27,13,1010,105,78,495,1028,8,1015,1036,21,0,0,X,0,0,0,21,0
2015,1,1,4,WN,1757,N752SW,ABQ,LAS,1520,1524,4,8,1532,95,71,486,1543,6,1555,1549,-6,0,0,X,0,0,0,0,0
2015,1,1,4,EV,4325,N12563,CLT,EWR,1242,1232,-10,14,1246,111,78,529,1404,10,1433,1414,-19,0,0,X,0,0,0,0,0
2015,1,1,4,UA,592,N843UA,BOI,DEN,1432,1436,4,9,1445,103,84,649,1609,6,1615,1615,0,0,0,X,0,0,0,0,0
2015,1,2,5,WN,1975,N797MX,OAK,ABQ,0800,0757,-3,7,0804,130,118,889,1102,10,1110,1112,2,0,0,X,0,0,0,0,0
2015,1,1,4,EV,4554,N31131,IAH,TYS,1937,1934,-3,25,1959,119,96,771,2235,3,2236,2238,2,0,0,X,0,0,0,0,0
2015,1,1,4,AS,568,N565AS,PDX,LAX,0950,0952,2,12,1004,145,108,834,1152,11,1215,1203,-12,0,0,X,0,0,0,0,0
2015,1,1,4,OO,4573,N630SK,SLC,FAR,1000,0957,-3,17,1014,145,123,866,1317,5,1325,1322,-3,0,0,X,0,0,0,0,0
2015,1,2,5,OO,4523,N625CA,SLC,OMA,0953,1003,10,16,1019,145,111,840,1310,4,1318,1314,-4,0,0,X,0,0,0,0,0
2015,1,1,4,WN,731,N434WN,DEN,DAY,1720,1749,29,30,1819,150,117,1085,2216,4,2150,2220,30,0,0,X,1,0,29,0,0
2015,1,1,4,OO,5164,N946SW,ONT,DEN,1326,1323,-3,10,1333,138,129,819,1642,9,1644,1651,7,0,0,X,0,0,0,0,0
2015,1,1,4,B6,1686,N274JB,PIT,BOS,1845,1837,-8,10,1847,94,64,496,1951,4,2019,1955,-24,0,0,X,0,0,0,0,0
2015,1,1,4,AA,2495,N482AA,DFW,RNO,1020,1014,-6,10,1024,210,179,1345,1123,5,1150,1128,-22,0,0,X,0,0,0,0,0
2015,1,2,5,OO,6377,N824AS,CPR,DEN,0720,0756,36,12,0808,72,38,230,0846,8,0832,0854,22,0,0,X,0,0,22,0,0
2015,1,1,4,OO,5525,N728SK,SAT,DEN,2006,2110,64,8,2118,139,120,794,2218,7,2125,2225,60,0,0,X,0,0,0,60,0
2015,1,2,5,B6,1279,N339JB,DCA,FLL,0610,0603,-7,12,0615,155,131,899,0826,4,0845,0830,-15,0,0,X,0,0,0,0,0
2015,1,1,4,AS,144,N514AS,ANC,PDX,0200,0150,-10,24,0214,210,182,1542,0616,3,0630,0619,-11,0,0,X,0,0,0,0,0
2015,1,1,4,EV,5407,N921EV,DTW,BTV,0851,0858,7,16,0914,111,63,537,1017,3,1042,1020,-22,0,0,X,0,0,0,0,0
2015,1,1,4,MQ,2922,N652MQ,DFW,CMI,1725,1910,105,11,1921,108,82,693,2043,5,1913,2048,95,0,0,X,0,0,0,95,0
2015,1,2,5,MQ,3154,N642MQ,VPS,DFW,1015,1037,22,9,1046,135,105,641,1231,12,1230,1243,13,0,0,X,0,0,0,0,0
2015,1,1,4,UA,1161,N75854,ORD,SFO,0818,0852,34,16,0908,282,212,1846,1040,12,1100,1052,-8,0,0,X,0,0,0,0,0
2015,1,1,4,US,1921,N626AW,PBI,CLT,1700,1658,-2,13,1711,115,92,590,1843,17,1855,1900,5,0,0,X,0,0,0,0,0
2015,1,1,4,MQ,3328,N640MQ,ACT,DFW,0605,NA,NA,NA,NA,45,NA,89,NA,NA,0650,NA,NA,0,1,B,0,0,0,0,0
2015,1,2,5,OO,4984,N770SK,AUS,IAH,0600,0558,-2,20,0618,51,33,140,0651,5,0651,0656,5,0,0,X,0,0,0,0,0
2015,1,1,4,MQ,2973,N628MQ,GRR,DFW,0650,NA,NA,NA,NA,195,NA,931,NA,NA,0905,NA,NA,0,1,B,0,0,0,0,0
2015,1,1,4,OO,7383,N685BR,CPR,SLC,1255,1250,-5,8,1258,111,48,320,1346,6,1446,1352,-54,0,0,X,0,0,0,0,0
2015,1,2,5,AS,65,N764AS,KTN,WRG,0931,0929,-2,11,0940,46,25,82,1005,3,1017,1008,-9,0,0,X,0,0,0,0,0
2015,1,1,4,DL,1713,N523US,ATL,RSW,1959,1957,-2,15,2012,101,69,515,2121,6,2140,2127,-13,0,0,X,0,0,0,0,0
2015,1,1,4,WN,954,N756SA,SJC,LAS,1055,1049,-6,13,1102,80,73,386,1215,7,1215,1222,7,0,0,X,0,0,0,0,0
2015,1,1,4,WN,38,N670SW,DAL,DEN,1700,1738,38,13,1751,125,104,651,1835,10,1805,1845,40,0,0,X,2,0,11,27,0
2015,1,2,5,NK,200,N514NK,IAH,ORD,0623,0616,-7,11,0627,152,108,925,0815,11,0855,0826,-29,0,0,X,0,0,0,0,0
2015,1,1,4,EV,5791,N16525,IAH,LFT,1735,1733,-2,15,1748,53,33,201,1821,6,1828,1827,-1,0,0,X,0,0,0,0,0
2015,1,2,5,AA,1033,N490AA,RNO,ORD,0840,0916,36,25,0941,245,204,1671,1505,14,1445,1519,34,0,0,X,0,0,34,0,0
2015,1,2,5,B6,49,N355JB,BOS,SAV,0925,0925,0,27,0952,164,141,901,1213,3,1209,1216,7,0,0,X,0,0,0,0,0
2015,1,1,4,AA,1684,N4XYAA,PSP,DFW,1145,1157,12,13,1210,170,134,1126,1624,6,1635,1630,-5,0,0,X,0,0,0,0,0
2015,1,1,4,OO,6333,N578SW,LAX,SAN,1605,1603,-2,24,1627,55,30,109,1657,5,1700,1702,2,0,0,X,0,0,0,0,0
2015,1,2,5,OO,5242,N727SK,LAX,AUS,0820,0927,67,20,0947,178,163,1242,1430,5,1318,1435,77,0,0,X,10,0,0,67,0
2015,1,2,5,UA,500,N833UA,IND,SFO,0800,0802,2,12,0814,304,266,1943,0940,6,1004,0946,-18,0,0,X,0,0,0,0,0
2015,1,2,5,WN,1361,N367SW,PHL,ATL,0725,0718,-7,18,0736,135,113,666,0929,13,0940,0942,2,0,0,X,0,0,0,0,0
2015,1,2,5,WN,4218,N621SW,TPA,FLL,0655,0652,-3,9,0701,60,39,197,0740,5,0755,0745,-10,0,0,X,0,0,0,0,0
2015,1,1,4,AS,164,N764AS,ANC,ADK,1400,1348,-12,9,1357,196,169,1192,1546,3,1616,1549,-27,0,0,X,0,0,0,0,0
2015,1,1,4,DL,2164,N340NW,MSP,DCA,1545,1545,0,13,1558,142,105,931,1843,5,1907,1848,-19,0,0,X,0,0,0,0,0
2015,1,1,4,AA,386,N434AA,JAX,DFW,1825,2026,121,13,2039,170,136,918,2155,10,2015,2205,110,0,0,X,0,0,0,110,0
2015,1,2,5,WN,2504,N606SW,EWR,BNA,0700,0723,23,14,0737,155,133,748,0850,7,0835,0857,22,0,0,X,0,0,22,0,0
2015,1,2,5,US,823,N110UW,MSP,CLT,0510,0516,6,27,0543,157,113,930,0836,6,0847,0842,-5,0,0,X,0,0,0,0,0
2015,1,2,5,UA,321,N849UA,DEN,AUS,0955,1013,18,14,1027,129,112,775,1319,4,1304,1323,19,0,0,X,1,0,18,0,0
2015,1,2,5,VX,766,N521VA,DAL,LGA,1045,1045,0,15,1100,190,150,1381,1430,10,1455,1440,-15,0,0,X,0,0,0,0,0
2015,1,2,5,WN,1795,N200WN,MDW,MHT,1030,1024,-6,7,1031,115,89,838,1300,3,1325,1303,-22,0,0,X,0,0,0,0,0
2015,1,2,5,WN,1842,N961WN,SNA,OAK,0800,0822,22,9,0831,80,66,371,0937,6,0920,0943,23,0,0,X,1,0,0,22,0
2015,1,1,4,B6,1151,N590JB,TPA,SJU,1350,1454,64,11,1505,168,146,1237,1831,3,1738,1834,56,0,0,X,0,0,23,33,0
2015,1,2,5,DL,2325,N710TW,JFK,SLC,0929,0933,4,31,1004,331,289,1990,1253,6,1300,1259,-1,0,0,X,0,0,0,0,0
2015,1,1,4,OO,6567,N506CA,PHX,GJT,1315,1308,-7,13,1321,87,59,438,1420,2,1442,1422,-20,0,0,X,0,0,0,0,0
2015,1,1,4,MQ,3224,N631MQ,LRD,DFW,0600,NA,NA,NA,NA,80,NA,396,NA,NA,0720,NA,NA,0,1,B,0,0,0,0,0
2015,1,2,5,OO,6571,N885AS,PHX,YUM,0821,0818,-3,22,0840,56,29,160,0909,4,0917,0913,-4,0,0,X,0,0,0,0,0
2015,1,1,4,MQ,2984,N907MQ,DFW,CHS,1840,1936,56,21,1957,143,115,987,2252,5,2203,2257,54,0,0,X,0,0,15,39,0
2015,1,2,5,WN,462,N659SW,BUF,TPA,0700,0658,-2,22,0720,175,155,1053,0955,5,0955,1000,5,0,0,X,0,0,0,0,0
2015,1,1,4,DL,1089,N904DE,IND,ATL,1051,1051,0,17,1108,96,65,432,1213,4,1227,1217,-10,0,0,X,0,0,0,0,0
2015,1,2,5,AS,445,N528AS,LAX,SEA,0700,0650,-10,22,0712,170,150,954,0942,5,0950,0947,-3,0,0,X,0,0,0,0,0
2015,1,1,4,AA,1551,N3BFAA,ORD,BOS,0950,0959,9,13,1012,125,99,867,1251,4,1255,1255,0,0,0,X,0,0,0,0,0
2015,1,2,5,WN,2210,N934WN,ABQ,HOU,0600,0600,0,7,0607,120,105,759,0852,3,0900,0855,-5,0,0,X,0,0,0,0,0
2015,1,1,4,WN,484,N200WN,BWI,ALB,1330,1328,-2,9,1337,70,51,289,1428,3,1440,1431,-9,0,0,X,0,0,0,0,0
2015,1,1,4,UA,1044,N36472,RSW,EWR,1256,1258,2,13,1311,169,142,1068,1533,9,1545,1542,-3,0,0,X,0,0,0,0,0
2015,1,1,4,US,774,N701UW,SJU,PHL,1825,1819,-6,9,1828,241,227,1576,2115,8,2126,2123,-3,0,0,X,0,0,0,0,0
2015,1,2,5,WN,615,N935WN,PHX,SJC,0600,0617,17,11,0628,115,94,621,0702,4,0655,0706,11,0,0,X,0,0,0,0,0
2015,1,2,5,WN,1095,N8626B,DEN,BOS,1015,1029,14,17,1046,230,183,1754,1549,7,1605,1556,-9,0,0,X,0,0,0,0,0
2015,1,2,5,HA,205,N491HA,OGG,HNL,0609,0601,-8,8,0609,32,24,100,0633,7,0641,0640,-1,0,0,X,0,0,0,0,0
2015,1,1,4,VX,936,N851VA,SFO,LAX,1610,1604,-6,10,1614,80,57,337,1711,12,1730,1723,-7,0,0,X,0,0,0,0,0
2015,1,1,4,B6,972,N593JB,FLL,LGA,0717,0728,11,12,0740,163,143,1076,1003,9,1000,1012,12,0,0,X,0,0,0,0,0
2015,1,1,4,DL,395,N399DA,SJU,JFK,1256,2127,511,11,2138,244,229,1598,0027,5,1600,0032,512,0,0,X,1,0,511,0,0
2015,1,1,4,DL,1626,N820DN,FLL,ATL,1750,1748,-2,12,1800,121,87,581,1927,5,1951,1932,-19,0,0,X,0,0,0,0,0
2015,1,2,5,F9,1308,N210FR,IAD,CVG,0615,0626,11,14,0640,95,74,388,0754,7,0750,0801,11,0,0,X,0,0,0,0,0
2015,1,1,4,MQ,3098,N603MQ,SGF,ORD,0730,0814,44,25,0839,110,64,438,0943,12,0920,0955,35,0,0,X,0,0,35,0,0
2015,1,2,5,AA,1450,N474AA,RDU,ORD,1015,1008,-7,9,1017,135,106,646,1103,8,1130,1111,-19,0,0,X,0,0,0,0,0
2015,1,2,5,EV,6107,N26545,IAD,GSO,0820,0818,-2,11,0829,67,42,239,0911,5,0927,0916,-11,0,0,X,0,0,0,0,0
2015,1,1,4,DL,1494,N947DN,ATL,PHL,0840,0836,-4,11,0847,119,82,666,1009,7,1039,1016,-23,0,0,X,0,0,0,0,0
2015,1,1,4,UA,809,N816UA,SNA,DEN,1551,1549,-2,9,1558,132,135,846,1913,7,1903,1920,17,0,0,X,17,0,0,0,0
2015,1,2,5,EV,5289,N850AS,ATL,CHA,0906,0901,-5,17,0918,45,31,106,0949,4,0951,0953,2,0,0,X,0,0,0,0,0
2015,1,1,4,EV,5538,N843AS,DTW,CID,1605,1711,66,14,1725,103,71,430,1736,4,1648,1740,52,0,0,X,0,0,52,0,0
2015,1,1,4,WN,2607,N640SW,RSW,IND,1645,1653,8,11,1704,150,136,945,1920,6,1915,1926,11,0,0,X,0,0,0,0,0
2015,1,1,4,AA,1271,N3FYAA,SNA,DFW,1215,1307,52,19,1326,170,143,1205,1749,15,1705,1804,59,0,0,X,7,0,1,51,0
2015,1,2,5,OO,5228,N719SK,ATL,IAH,0923,1006,43,21,1027,138,117,689,1124,6,1041,1130,49,0,0,X,6,0,43,0,0
2015,1,1,4,EV,5234,N884AS,MGM,ATL,0927,0918,-9,15,0933,56,30,147,1103,7,1123,1110,-13,0,0,X,0,0,0,0,0
2015,1,1,4,WN,3131,N363SW,PHX,SLC,0845,0840,-5,21,0901,95,78,507,1019,6,1020,1025,5,0,0,X,0,0,0,0,0
2015,1,2,5,UA,1087,N16732,IAH,ORD,1019,1024,5,14,1038,157,109,925,1227,15,1256,1242,-14,0,0,X,0,0,0,0,0
2015,1,2,5,DL,967,N923DN,IND,DTW,0630,0629,-1,12,0641,81,46,231,0727,5,0751,0732,-19,0,0,X,0,0,0,0,0
2015,1,1,4,OO,6497,N916SW,DEN,LIT,1050,NA,NA,NA,NA,125,NA,771,NA,NA,1355,NA,NA,0,1,C,0,0,0,0,0
2015,1,1,4,AA,374,N3ARAA,ORD,LGA,1225,1221,-4,13,1234,120,91,733,1505,2,1525,1507,-18,0,0,X,0,0,0,0,0
2015,1,1,4,AA,2214,N022AA,MIA,ATL,2105,2103,-2,19,2122,115,85,594,2247,7,2300,2254,-6,0,0,X,0,0,0,0,0
2015,1,1,4,MQ,3413,N619MQ,DTW,ORD,1755,1756,1,12,1808,85,48,235,1756,11,1820,1807,-13,0,0,X,0,0,0,0,0
2015,1,2,5,B6,1141,N520JB,BDL,PBI,0921,0917,-4,13,0930,191,163,1133,1213,1,1232,1214,-18,0,0,X,0,0,0,0,0
2015,1,1,4,WN,3300,N299WN,DAL,STL,1335,1411,36,7,1418,90,68,546,1526,5,1505,1531,26,0,0,X,0,0,18,8,0
2015,1,1,4,AS,725,N612AS,SLC,SEA,1040,1041,1,10,1051,127,97,689,1128,4,1147,1132,-15,0,0,X,0,0,0,0,0
2015,1,1,4,WN,2086,N361SW,ONT,SJC,1800,1815,15,9,1824,65,54,333,1918,5,1905,1923,18,0,0,X,3,0,0,15,0
2015,1,1,4,OO,5605,N787SK,DEN,ASE,1201,1242,41,27,1309,49,30,125,1339,4,1250,1343,53,0,0,X,12,0,41,0,0
2015,1,1,4,WN,366,N7811F,LAX,LAS,1215,1216,1,7,1223,65,46,236,1309,5,1320,1314,-6,0,0,X,0,0,0,0,0
2015,1,1,4,UA,693,N497UA,TPA,EWR,1814,1818,4,13,1831,160,135,997,2046,7,2054,2053,-1,0,0,X,0,0,0,0,0
2015,1,1,4,HA,278,N475HA,HNL,KOA,1617,1622,5,11,1633,43,27,163,1700,5,1700,1705,5,0,0,X,0,0,0,0,0
2015,1,2,5,UA,1727,N78509,BOS,SFO,1040,1050,10,15,1105,417,402,2704,1447,5,1437,1452,15,0,0,X,5,0,10,0,0
2015,1,1,4,DL,1216,N828DN,DTW,LAX,1522,1536,14,37,1613,308,264,1979,1737,6,1730,1743,13,0,0,X,0,0,0,0,0
2015,1,1,4,DL,2625,N361NW,HDN,ATL,1245,1300,15,11,1311,187,154,1340,1745,8,1752,1753,1,0,0,X,0,0,0,0,0
2015,1,1,4,UA,1271,N75432,ORD,IAH,1654,1702,8,17,1719,166,148,925,1947,15,1940,2002,22,0,0,X,14,0,8,0,0
2015,1,1,4,DL,2183,N904DL,ATL,ORD,0821,0836,15,24,0900,131,94,606,0934,8,0932,0942,10,0,0,X,0,0,0,0,0
2015,1,2,5,NK,649,N605NK,FLL,SJU,1047,1040,-7,17,1057,158,126,1046,1403,5,1425,1408,-17,0,0,X,0,0,0,0,0
2015,1,2,5,AS,311,N706AS,PSP,SFO,0700,0650,-10,13,0703,95,69,421,0812,6,0835,0818,-17,0,0,X,0,0,0,0,0
2015,1,1,4,MQ,2780,N631MQ,MKE,DFW,1045,NA,NA,NA,NA,165,NA,853,NA,NA,1330,NA,NA,0,1,B,0,0,0,0,0
2015,1,1,4,UA,1523,N68817,SFO,PHX,1250,1256,6,14,1310,122,95,651,1545,5,1552,1550,-2,0,0,X,0,0,0,0,0
2015,1,1,4,WN,1908,N8324A,SEA,SMF,1220,1222,2,13,1235,105,81,605,1356,9,1405,1405,0,0,0,X,0,0,0,0,0
2015,1,2,5,DL,1372,N750AT,SLC,SAN,0945,0941,-4,19,1000,117,81,626,1021,5,1042,1026,-16,0,0,X,0,0,0,0,0
2015,1,2,5,AA,1283,N3CHAA,BNA,MIA,0645,0638,-7,15,0653,140,108,806,0941,35,1005,1016,11,0,0,X,0,0,0,0,0
2015,1,1,4,EV,4201,N16919,EWR,STL,1300,1255,-5,15,1310,177,162,872,1452,4,1457,1456,-1,0,0,X,0,0,0,0,0
2015,1,2,5,WN,2190,N725SW,STL,DEN,0610,0611,1,9,0620,155,127,770,0727,8,0745,0735,-10,0,0,X,0,0,0,0,0
2015,1,1,4,EV,5508,N878AS,ATL,JAN,1631,1626,-5,16,1642,80,60,341,1642,3,1651,1645,-6,0,0,X,0,0,0,0,0
2015,1,1,4,AA,1531,N4XTAA,DFW,TUS,1450,1534,44,20,1554,140,127,813,1701,2,1610,1703,53,0,0,X,9,0,44,0,0
2015,1,1,4,OO,5444,N579SW,RDD,SFO,2005,2038,33,7,2045,75,51,199,2136,27,2120,2203,43,0,0,X,10,0,0,33,0
2015,1,1,4,MQ,2985,N849MQ,DFW,ROW,2055,NA,NA,NA,NA,83,NA,435,NA,NA,2118,NA,NA,0,1,B,0,0,0,0,0
2015,1,2,5,DL,808,N349NW,MSP,BOS,0705,0702,-3,12,0714,169,118,1124,1012,7,1054,1019,-35,0,0,X,0,0,0,0,0
2015,1,1,4,AA,2228,N639AA,STT,MIA,1706,1648,-18,12,1700,184,151,1107,1831,8,1910,1839,-31,0,0,X,0,0,0,0,0
2015,1,1,4,DL,2412,N3738B,SLC,ATL,0705,0703,-2,20,0723,222,180,1590,1223,8,1247,1231,-16,0,0,X,0,0,0,0,0
2015,1,1,4,WN,671,N550WN,PBI,ISP,1535,1532,-3,9,1541,155,140,1052,1801,6,1810,1807,-3,0,0,X,0,0,0,0,0
2015,1,2,5,EV,5211,N195PQ,ATL,XNA,0953,0957,4,18,1015,126,92,589,1047,5,1059,1052,-7,0,0,X,0,0,0,0,0
2015,1,2,5,DL,1232,N67171,SJU,ATL,0945,0941,-4,20,1001,236,212,1547,1233,13,1241,1246,5,0,0,X,0,0,0,0,0
2015,1,2,5,MQ,2807,N935MQ,SGF,DFW,0730,0750,20,25,0815,95,73,364,0928,8,0905,0936,31,0,0,X,11,0,20,0,0
2015,1,1,4,US,1743,N839AW,DTW,MIA,0605,0601,-4,12,0613,186,147,1145,0840,5,0911,0845,-26,0,0,X,0,0,0,0,0
2015,1,1,4,DL,2210,N751AT,HNL,SEA,1359,1355,-4,26,1421,350,311,2677,2132,7,2149,2139,-10,0,0,X,0,0,0,0,0
2015,1,1,4,DL,1930,N377NW,PHX,MSP,0800,0820,20,17,0837,187,149,1276,1206,4,1207,1210,3,0,0,X,0,0,0,0,0
2015,1,2,5,WN,2393,N797MX,OAK,DEN,0555,NA,NA,NA,NA,150,NA,957,NA,NA,0925,NA,NA,0,1,A,0,0,0,0,0
2015,1,2,5,WN,1625,N8647A,LAS,SEA,1045,1039,-6,23,1102,155,143,867,1325,7,1320,1332,12,0,0,X,0,0,0,0,0
2015,1,1,4,WN,815,N8646B,MDW,PDX,1925,1925,0,25,1950,270,243,1751,2153,5,2155,2158,3,0,0,X,0,0,0,0,0
2015,1,1,4,AA,1281,N3DWAA,EWR,PHX,1029,1032,3,27,1059,330,323,2133,1422,4,1359,1426,27,0,0,X,27,0,0,0,0
2015,1,1,4,DL,488,N3756,JFK,SJU,0910,0900,-10,25,0925,237,177,1598,1322,24,1407,1346,-21,0,0,X,0,0,0,0,0
2015,1,2,5,UA,241,N444UA,IAH,FLL,1026,1016,-10,33,1049,145,115,965,1344,3,1351,1347,-4,0,0,X,0,0,0,0,0
2015,1,2,5,UA,795,N824UA,SNA,DEN,0700,0658,-2,19,0717,142,117,846,1014,7,1022,1021,-1,0,0,X,0,0,0,0,0
2015,1,1,4,EV,5604,N607LR,MOB,ATL,1635,1630,-5,7,1637,75,43,302,1820,7,1850,1827,-23,0,0,X,0,0,0,0,0
2015,1,1,4,WN,206,N246LV,PHX,DEN,1525,1529,4,14,1543,105,88,602,1711,7,1710,1718,8,0,0,X,0,0,0,0,0
2015,1,1,4,US,1983,N813AW,CLT,PBI,1120,1134,14,16,1150,109,84,590,1314,4,1309,1318,9,0,0,X,0,0,0,0,0
